model-1609054413,1609055342.818,0.73,0.1878,0.72,0.1996,4
model-1609054413,1609055343.543,0.74,0.1818,0.69,0.1928,4
model-1609054413,1609055344.279,0.78,0.149,0.71,0.1911,4
model-1609054413,1609055345.168,0.75,0.1664,0.71,0.2057,4
model-1609054413,1609055345.94,0.76,0.1689,0.71,0.2082,4
model-1609054413,1609055346.693,0.72,0.1731,0.71,0.1925,4
model-1609054413,1609055347.374,0.75,0.157,0.72,0.1882,4
model-1609054413,1609055348.088,0.8,0.1551,0.75,0.1874,4
model-1609054413,1609055348.917,0.71,0.1734,0.72,0.1914,4
model-1609054413,1609055349.478,0.85,0.1133,0.7,0.2049,4
model-1609054413,1609055350.33,0.77,0.1682,0.69,0.2244,5
model-1609054413,1609055351.08,0.71,0.1724,0.68,0.2113,5
model-1609054413,1609055351.777,0.78,0.1515,0.72,0.1946,5
model-1609054413,1609055352.517,0.83,0.1302,0.75,0.1899,5
model-1609054413,1609055353.325,0.79,0.1378,0.73,0.1908,5
model-1609054413,1609055354.022,0.76,0.163,0.74,0.1904,5
model-1609054413,1609055354.848,0.78,0.146,0.72,0.1901,5
model-1609054413,1609055355.662,0.8,0.1261,0.73,0.1915,5
model-1609054413,1609055356.354,0.82,0.1143,0.71,0.1967,5
model-1609054413,1609055357.118,0.79,0.1638,0.69,0.2182,5
model-1609054413,1609055357.839,0.71,0.1894,0.7,0.2296,5
model-1609054413,1609055358.579,0.67,0.211,0.68,0.2205,5
model-1609054413,1609055359.271,0.68,0.205,0.71,0.1965,5
model-1609054413,1609055360.002,0.78,0.1642,0.72,0.1954,5
model-1609054413,1609055360.723,0.8,0.1358,0.71,0.2136,5
model-1609054413,1609055361.434,0.68,0.2241,0.73,0.2044,5
model-1609054413,1609055362.152,0.69,0.2121,0.72,0.189,5
model-1609054413,1609055362.89,0.7,0.2019,0.71,0.2042,5
model-1609054413,1609055363.592,0.71,0.1687,0.68,0.2236,5
model-1609054413,1609055364.308,0.74,0.1704,0.68,0.2199,5
model-1609054413,1609055365.142,0.66,0.2041,0.71,0.1993,5
model-1609054413,1609055366.096,0.73,0.1586,0.72,0.1871,5
model-1609054413,1609055366.972,0.71,0.1931,0.73,0.1858,5
model-1609054413,1609055367.722,0.73,0.1923,0.72,0.1863,5
model-1609054413,1609055368.525,0.72,0.1772,0.74,0.1867,5
model-1609054413,1609055369.271,0.68,0.1971,0.72,0.1859,5
model-1609054413,1609055369.952,0.72,0.1823,0.73,0.1856,5
model-1609054413,1609055370.642,0.71,0.1881,0.75,0.1881,5
model-1609054413,1609055371.406,0.83,0.1417,0.74,0.1942,5
model-1609054413,1609055372.092,0.68,0.1799,0.68,0.2028,5
model-1609054413,1609055372.778,0.79,0.1639,0.68,0.2058,5
model-1609054413,1609055373.506,0.75,0.1932,0.69,0.2016,5
model-1609054413,1609055374.187,0.8,0.1428,0.72,0.1948,5
model-1609054413,1609055374.94,0.83,0.1519,0.76,0.1867,5
model-1609054413,1609055375.706,0.77,0.1744,0.75,0.1843,5
model-1609054413,1609055376.506,0.8,0.1566,0.74,0.1848,5
model-1609054413,1609055377.264,0.74,0.1787,0.73,0.1858,5
model-1609054413,1609055378.095,0.74,0.1699,0.76,0.1834,5
model-1609054413,1609055378.836,0.75,0.1656,0.73,0.1857,5
model-1609054413,1609055379.536,0.73,0.1859,0.72,0.1919,5
model-1609054413,1609055380.254,0.8,0.147,0.68,0.2014,5
model-1609054413,1609055381.158,0.68,0.1842,0.65,0.2235,5
model-1609054413,1609055381.826,0.74,0.1786,0.7,0.2091,5
model-1609054413,1609055382.573,0.78,0.1733,0.71,0.1968,5
model-1609054413,1609055383.418,0.73,0.1712,0.74,0.1868,5
model-1609054413,1609055384.23,0.77,0.1607,0.72,0.1847,5
model-1609054413,1609055384.978,0.68,0.1996,0.72,0.1872,5
model-1609054413,1609055385.72,0.75,0.1706,0.73,0.1899,5
model-1609054413,1609055386.478,0.85,0.1163,0.71,0.1968,5
model-1609054413,1609055387.301,0.79,0.1351,0.71,0.2044,5
model-1609054413,1609055388.046,0.69,0.1905,0.71,0.1989,5
model-1609054413,1609055388.801,0.75,0.1838,0.72,0.1868,5
model-1609054413,1609055389.545,0.73,0.1604,0.76,0.1822,5
model-1609054413,1609055390.225,0.7,0.1854,0.76,0.1837,5
model-1609054413,1609055390.92,0.73,0.174,0.72,0.1856,5
model-1609054413,1609055391.703,0.66,0.2003,0.76,0.1824,5
model-1609054413,1609055392.423,0.81,0.1474,0.76,0.1805,5
model-1609054413,1609055393.125,0.83,0.1226,0.76,0.1827,5
model-1609054413,1609055393.862,0.75,0.1578,0.68,0.1924,5
model-1609054413,1609055394.54,0.8,0.1525,0.67,0.2035,5
model-1609054413,1609055395.258,0.76,0.1669,0.73,0.197,5
model-1609054413,1609055396.141,0.7,0.1751,0.72,0.1908,5
model-1609054413,1609055397.047,0.8,0.1545,0.73,0.1877,5
model-1609054413,1609055397.857,0.69,0.1784,0.73,0.1854,5
model-1609054413,1609055398.567,0.77,0.1577,0.74,0.1852,5
model-1609054413,1609055399.687,0.73,0.1737,0.75,0.1825,5
model-1609054413,1609055400.512,0.78,0.1649,0.77,0.1784,5
model-1609054413,1609055401.236,0.79,0.1448,0.76,0.1783,5
model-1609054413,1609055401.961,0.66,0.2065,0.76,0.1774,5
model-1609054413,1609055402.718,0.78,0.1431,0.76,0.1796,5
model-1609054413,1609055403.45,0.73,0.1703,0.75,0.1858,5
model-1609054413,1609055404.121,0.8,0.1591,0.74,0.1884,5
model-1609054413,1609055404.855,0.7,0.194,0.75,0.1866,5
model-1609054413,1609055405.619,0.75,0.1616,0.75,0.1866,5
model-1609054413,1609055406.328,0.77,0.16,0.76,0.186,5
model-1609054413,1609055407.208,0.85,0.1335,0.76,0.1851,5
model-1609054413,1609055408.26,0.75,0.1725,0.74,0.1877,5
model-1609054413,1609055409.209,0.72,0.1794,0.73,0.1868,5
model-1609054413,1609055409.904,0.73,0.1842,0.75,0.1889,5
model-1609054413,1609055410.673,0.75,0.1585,0.74,0.1809,5
model-1609054413,1609055411.381,0.82,0.1315,0.74,0.1812,5
model-1609054413,1609055412.139,0.76,0.1571,0.74,0.1852,5
model-1609054413,1609055412.877,0.73,0.198,0.73,0.1948,5
model-1609054413,1609055413.552,0.8,0.1592,0.73,0.1948,5
model-1609054413,1609055414.283,0.71,0.1852,0.73,0.1848,5
model-1609054413,1609055415.064,0.75,0.1587,0.74,0.1908,5
model-1609054413,1609055415.807,0.73,0.1945,0.7,0.1986,5
model-1609054413,1609055416.518,0.78,0.1804,0.72,0.1901,5
model-1609054413,1609055417.329,0.77,0.1627,0.72,0.1972,5
model-1609054413,1609055418.02,0.83,0.1323,0.62,0.2377,5
model-1609054413,1609055418.871,0.67,0.1903,0.62,0.2341,5
model-1609054413,1609055419.576,0.72,0.1715,0.66,0.2074,5
model-1609054413,1609055420.402,0.75,0.153,0.76,0.1871,5
model-1609054413,1609055421.076,0.81,0.1377,0.75,0.185,5
model-1609054413,1609055421.803,0.74,0.1879,0.76,0.1862,5
model-1609054413,1609055422.546,0.79,0.1527,0.77,0.1888,5
model-1609054413,1609055423.242,0.79,0.147,0.7,0.1949,5
model-1609054413,1609055423.938,0.85,0.1277,0.72,0.1903,5
model-1609054413,1609055424.684,0.75,0.1668,0.76,0.1817,5
model-1609054413,1609055425.369,0.78,0.1644,0.79,0.1818,5
model-1609054413,1609055426.128,0.81,0.1438,0.79,0.1807,5
model-1609054413,1609055426.854,0.76,0.1569,0.76,0.1794,5
model-1609054413,1609055427.566,0.76,0.155,0.74,0.1837,5
model-1609054413,1609055428.282,0.77,0.1504,0.73,0.1894,5
model-1609054413,1609055429.123,0.76,0.1763,0.69,0.198,5
model-1609054413,1609055429.887,0.69,0.1802,0.68,0.1972,5
model-1609054413,1609055430.577,0.8,0.1436,0.75,0.185,5
model-1609054413,1609055431.394,0.84,0.1319,0.71,0.1835,5
model-1609054413,1609055432.11,0.75,0.1684,0.76,0.1956,5
model-1609054413,1609055432.824,0.8,0.1522,0.72,0.1909,5
model-1609054413,1609055433.543,0.79,0.1753,0.72,0.1884,5
model-1609054413,1609055434.338,0.79,0.1554,0.71,0.1891,5
model-1609054413,1609055435.001,0.75,0.1661,0.71,0.1944,5
model-1609054413,1609055435.761,0.75,0.1722,0.69,0.1992,5
model-1609054413,1609055436.515,0.79,0.1731,0.7,0.1962,5
model-1609054413,1609055437.199,0.74,0.1654,0.68,0.1909,5
model-1609054413,1609055438.06,0.83,0.1255,0.73,0.186,5
model-1609054413,1609055438.776,0.77,0.1657,0.72,0.186,5
model-1609054413,1609055439.61,0.78,0.1637,0.73,0.1866,5
model-1609054413,1609055440.324,0.73,0.1959,0.72,0.1898,5
model-1609054413,1609055441.063,0.76,0.1536,0.7,0.1945,5
model-1609054413,1609055441.938,0.76,0.1929,0.66,0.2106,5
model-1609054413,1609055442.648,0.78,0.1577,0.69,0.2038,5
model-1609054413,1609055443.361,0.79,0.1602,0.73,0.1953,5
model-1609054413,1609055444.169,0.68,0.2118,0.75,0.1891,5
model-1609054413,1609055445.017,0.78,0.1581,0.73,0.1903,5
model-1609054413,1609055445.893,0.76,0.1547,0.72,0.195,5
model-1609054413,1609055446.831,0.78,0.1568,0.73,0.1929,5
model-1609054413,1609055447.994,0.77,0.15,0.76,0.1903,5
model-1609054413,1609055448.684,0.77,0.1596,0.73,0.1978,5
model-1609054413,1609055449.409,0.81,0.1394,0.68,0.2111,5
model-1609054413,1609055450.57,0.7,0.2109,0.7,0.2026,5
model-1609054413,1609055451.479,0.75,0.167,0.72,0.1938,5
model-1609054413,1609055452.178,0.76,0.1556,0.75,0.1863,5
model-1609054413,1609055452.878,0.78,0.1595,0.77,0.1838,5
model-1609054413,1609055453.622,0.78,0.1471,0.76,0.1826,5
model-1609054413,1609055454.348,0.72,0.1686,0.76,0.1816,5
model-1609054413,1609055455.062,0.79,0.1507,0.75,0.1816,5
model-1609054413,1609055455.852,0.78,0.18,0.72,0.1854,5
model-1609054413,1609055456.579,0.83,0.1487,0.73,0.1827,5
model-1609054413,1609055457.286,0.78,0.1797,0.76,0.1832,5
model-1609054413,1609055458.019,0.8,0.1602,0.73,0.1877,5
model-1609054413,1609055458.816,0.76,0.1533,0.72,0.1834,5
model-1609054413,1609055459.544,0.81,0.1491,0.73,0.1893,5
model-1609054413,1609055460.283,0.75,0.1587,0.68,0.2092,5
model-1609054413,1609055461.16,0.68,0.184,0.67,0.2161,5
model-1609054413,1609055461.857,0.77,0.1596,0.7,0.2011,5
model-1609054413,1609055462.554,0.81,0.1296,0.72,0.1912,5
model-1609054413,1609055463.369,0.78,0.1542,0.73,0.1844,5
model-1609054413,1609055464.113,0.7,0.1908,0.75,0.185,5
model-1609054413,1609055464.791,0.82,0.1422,0.75,0.1858,5
model-1609054413,1609055465.5,0.7,0.1733,0.74,0.1854,5
model-1609054413,1609055466.26,0.75,0.1656,0.74,0.1871,5
model-1609054413,1609055466.98,0.81,0.1441,0.73,0.1899,5
model-1609054413,1609055468.04,0.84,0.1131,0.74,0.1916,5
model-1609054413,1609055468.8,0.78,0.1592,0.73,0.1915,5
model-1609054413,1609055469.548,0.79,0.1491,0.75,0.1864,5
model-1609054413,1609055470.237,0.76,0.1662,0.74,0.1905,5
model-1609054413,1609055470.931,0.8,0.1451,0.74,0.198,5
model-1609054413,1609055471.859,0.75,0.1568,0.72,0.1926,5
model-1609054413,1609055472.619,0.75,0.1584,0.71,0.1976,5
model-1609054413,1609055473.29,0.78,0.1688,0.67,0.2182,5
model-1609054413,1609055474.043,0.67,0.2152,0.67,0.2233,5
model-1609054413,1609055474.862,0.78,0.1734,0.69,0.2007,5
model-1609054413,1609055475.561,0.79,0.1458,0.72,0.1933,5
model-1609054413,1609055476.259,0.76,0.1733,0.71,0.1972,5
model-1609054413,1609055476.991,0.72,0.2139,0.72,0.1945,5
model-1609054413,1609055477.731,0.76,0.1574,0.71,0.1897,5
model-1609054413,1609055478.46,0.78,0.1596,0.7,0.2017,5
model-1609054413,1609055479.249,0.83,0.141,0.69,0.2275,5
model-1609054413,1609055479.987,0.74,0.1781,0.66,0.2377,5
model-1609054413,1609055480.663,0.72,0.1784,0.68,0.2153,5
model-1609054413,1609055481.512,0.64,0.2173,0.74,0.1884,5
model-1609054413,1609055482.413,0.79,0.1379,0.72,0.1927,5
model-1609054413,1609055483.091,0.74,0.1621,0.69,0.2,5
model-1609054413,1609055483.806,0.79,0.1501,0.72,0.1953,5
model-1609054413,1609055484.565,0.75,0.1743,0.75,0.1858,5
model-1609054413,1609055485.429,0.76,0.1699,0.75,0.1819,5
model-1609054413,1609055486.14,0.77,0.158,0.72,0.1882,5
model-1609054413,1609055486.882,0.75,0.1751,0.68,0.1943,5
model-1609054413,1609055487.629,0.68,0.1858,0.7,0.1881,5
model-1609054413,1609055488.349,0.74,0.1658,0.73,0.1823,5
model-1609054413,1609055489.052,0.78,0.17,0.74,0.181,5
model-1609054413,1609055489.792,0.82,0.1477,0.76,0.1817,5
model-1609054413,1609055490.565,0.69,0.1748,0.74,0.1838,5
model-1609054413,1609055491.247,0.74,0.1624,0.76,0.1837,5
model-1609054413,1609055491.936,0.82,0.1394,0.74,0.1835,5
model-1609054413,1609055492.922,0.76,0.1564,0.74,0.1828,5
model-1609054413,1609055493.822,0.8,0.1449,0.74,0.1819,5
model-1609054413,1609055494.497,0.74,0.1701,0.73,0.1824,5
model-1609054413,1609055495.214,0.78,0.1444,0.73,0.1821,5
model-1609054413,1609055495.982,0.75,0.1609,0.76,0.1804,5
model-1609054413,1609055496.656,0.74,0.1541,0.76,0.1796,5
model-1609054413,1609055498.186,0.87,0.1221,0.76,0.1799,5
model-1609054413,1609055499.055,0.81,0.1467,0.76,0.1809,5
model-1609054413,1609055499.842,0.73,0.1673,0.77,0.1808,5
model-1609054413,1609055500.582,0.79,0.1434,0.73,0.1848,5
model-1609054413,1609055501.337,0.77,0.1554,0.71,0.1919,5
model-1609054413,1609055502.043,0.85,0.128,0.7,0.1932,5
model-1609054413,1609055503.414,0.72,0.1719,0.73,0.1873,5
model-1609054413,1609055504.948,0.78,0.1561,0.77,0.1836,5
model-1609054413,1609055506.109,0.76,0.157,0.74,0.1853,5
model-1609054413,1609055506.851,0.83,0.1088,0.72,0.1926,5
model-1609054413,1609055507.616,0.77,0.1736,0.7,0.1906,5
model-1609054413,1609055508.333,0.79,0.1506,0.74,0.1822,5
model-1609054413,1609055509.099,0.74,0.1583,0.72,0.1814,5
model-1609054413,1609055509.835,0.68,0.2084,0.73,0.1866,5
model-1609054413,1609055510.515,0.76,0.1594,0.7,0.1857,5
model-1609054413,1609055511.232,0.79,0.1551,0.72,0.1843,5
model-1609054413,1609055511.979,0.83,0.1099,0.75,0.1852,5
model-1609054413,1609055512.683,0.8,0.1586,0.72,0.1898,5
model-1609054413,1609055513.381,0.81,0.1469,0.73,0.1948,5
model-1609054413,1609055514.258,0.78,0.1439,0.73,0.1937,5
model-1609054413,1609055514.995,0.75,0.1782,0.74,0.1848,5
model-1609054413,1609055515.766,0.91,0.1037,0.72,0.1829,5
model-1609054413,1609055516.501,0.74,0.1791,0.73,0.1936,5
model-1609054413,1609055517.224,0.76,0.168,0.74,0.1912,5
model-1609054413,1609055517.928,0.81,0.135,0.72,0.1855,5
model-1609054413,1609055518.66,0.78,0.1591,0.71,0.1955,5
model-1609054413,1609055519.409,0.78,0.1679,0.71,0.2016,5
model-1609054413,1609055520.133,0.76,0.1567,0.72,0.193,5
model-1609054413,1609055520.844,0.8,0.1454,0.74,0.1851,5
model-1609054413,1609055521.616,0.8,0.1512,0.75,0.1791,5
model-1609054413,1609055522.437,0.76,0.1522,0.77,0.1802,5
model-1609054413,1609055522.947,0.88,0.0926,0.71,0.1896,5
model-1609054413,1609055523.76,0.79,0.1614,0.69,0.2065,6
model-1609054413,1609055524.55,0.79,0.1497,0.69,0.1989,6
model-1609054413,1609055525.368,0.8,0.1419,0.73,0.1886,6
model-1609054413,1609055526.132,0.85,0.1192,0.74,0.1835,6
model-1609054413,1609055526.925,0.86,0.1221,0.76,0.1819,6
model-1609054413,1609055527.697,0.77,0.1555,0.78,0.1825,6
model-1609054413,1609055528.461,0.79,0.1428,0.77,0.1822,6
model-1609054413,1609055529.242,0.79,0.1239,0.76,0.1823,6
model-1609054413,1609055530.019,0.8,0.122,0.73,0.1878,6
model-1609054413,1609055530.704,0.79,0.1648,0.67,0.2147,6
model-1609054413,1609055531.446,0.73,0.1879,0.65,0.233,6
model-1609054413,1609055532.244,0.69,0.2021,0.65,0.2294,6
model-1609054413,1609055532.948,0.68,0.203,0.71,0.1981,6
model-1609054413,1609055533.684,0.76,0.1607,0.79,0.1846,6
model-1609054413,1609055534.479,0.82,0.1229,0.71,0.2102,6
model-1609054413,1609055535.507,0.65,0.2199,0.72,0.208,6
model-1609054413,1609055536.208,0.68,0.2254,0.76,0.1826,6
model-1609054413,1609055536.942,0.68,0.2064,0.71,0.1913,6
model-1609054413,1609055537.712,0.79,0.1487,0.67,0.2188,6
model-1609054413,1609055538.608,0.79,0.1552,0.66,0.2292,6
model-1609054413,1609055539.297,0.69,0.2015,0.69,0.2137,6
model-1609054413,1609055540.029,0.73,0.1607,0.72,0.1916,6
model-1609054413,1609055540.752,0.77,0.1702,0.77,0.181,6
model-1609054413,1609055541.465,0.75,0.1776,0.76,0.1777,6
model-1609054413,1609055542.29,0.71,0.1723,0.75,0.1781,6
model-1609054413,1609055543.029,0.73,0.18,0.74,0.1788,6
model-1609054413,1609055543.787,0.7,0.1754,0.76,0.1766,6
model-1609054413,1609055544.485,0.78,0.1798,0.77,0.1789,6
model-1609054413,1609055545.18,0.82,0.1409,0.76,0.1891,6
model-1609054413,1609055546.182,0.67,0.1736,0.71,0.2053,6
model-1609054413,1609055546.916,0.77,0.1629,0.69,0.2142,6
model-1609054413,1609055547.671,0.77,0.1854,0.7,0.211,6
model-1609054413,1609055548.431,0.8,0.1449,0.71,0.1997,6
model-1609054413,1609055549.168,0.81,0.1474,0.77,0.1838,6
model-1609054413,1609055549.879,0.79,0.1657,0.77,0.1776,6
model-1609054413,1609055550.63,0.82,0.1517,0.79,0.1794,6
model-1609054413,1609055551.607,0.75,0.1781,0.74,0.1835,6
model-1609054413,1609055552.359,0.71,0.181,0.78,0.1796,6
model-1609054413,1609055553.03,0.75,0.1653,0.77,0.1777,6
model-1609054413,1609055553.751,0.72,0.1748,0.75,0.186,6
model-1609054413,1609055554.472,0.82,0.1391,0.71,0.2001,6
model-1609054413,1609055555.303,0.72,0.1725,0.69,0.2201,6
model-1609054413,1609055556.412,0.76,0.1746,0.68,0.2219,6
model-1609054413,1609055557.407,0.75,0.1692,0.71,0.2111,6
model-1609054413,1609055558.159,0.74,0.1735,0.72,0.1912,6
model-1609054413,1609055558.935,0.81,0.1432,0.75,0.1807,6
model-1609054413,1609055559.606,0.69,0.1906,0.75,0.1791,6
model-1609054413,1609055560.326,0.77,0.1675,0.76,0.1785,6
model-1609054413,1609055561.071,0.84,0.1239,0.73,0.1828,6
model-1609054413,1609055561.758,0.8,0.1261,0.73,0.1948,6
model-1609054413,1609055562.684,0.71,0.1795,0.68,0.2095,6
model-1609054413,1609055563.433,0.72,0.1801,0.69,0.2084,6
model-1609054413,1609055564.333,0.75,0.1694,0.7,0.1954,6
model-1609054413,1609055565.074,0.74,0.1816,0.75,0.1814,6
model-1609054413,1609055565.791,0.73,0.168,0.75,0.1786,6
model-1609054413,1609055566.564,0.72,0.1883,0.73,0.1884,6
model-1609054413,1609055567.752,0.82,0.1456,0.73,0.1897,6
model-1609054413,1609055568.569,0.82,0.1321,0.76,0.1804,6
model-1609054413,1609055569.311,0.76,0.1674,0.76,0.1777,6
model-1609054413,1609055570.047,0.78,0.144,0.7,0.1952,6
model-1609054413,1609055570.81,0.79,0.1544,0.71,0.2082,6
model-1609054413,1609055571.638,0.74,0.1684,0.72,0.2119,6
model-1609054413,1609055572.362,0.78,0.1562,0.73,0.2067,6
model-1609054413,1609055573.075,0.73,0.1699,0.72,0.1945,6
model-1609054413,1609055573.859,0.8,0.1401,0.72,0.1844,6
model-1609054413,1609055574.628,0.76,0.1583,0.76,0.1795,6
model-1609054413,1609055575.396,0.79,0.1455,0.74,0.1835,6
model-1609054413,1609055576.208,0.76,0.1541,0.76,0.1828,6
model-1609054413,1609055576.917,0.65,0.2285,0.78,0.1735,6
model-1609054413,1609055577.692,0.81,0.1399,0.74,0.1749,6
model-1609054413,1609055578.652,0.74,0.1616,0.75,0.1908,6
model-1609054413,1609055579.382,0.77,0.1523,0.69,0.2031,6
model-1609054413,1609055580.068,0.64,0.2022,0.7,0.2023,6
model-1609054413,1609055580.797,0.79,0.1508,0.71,0.1964,6
model-1609054413,1609055581.554,0.76,0.1648,0.75,0.1847,6
model-1609054413,1609055582.251,0.85,0.1258,0.75,0.1761,6
model-1609054413,1609055583.085,0.75,0.1651,0.76,0.1728,6
model-1609054413,1609055583.832,0.78,0.1699,0.76,0.1716,6
model-1609054413,1609055584.606,0.73,0.1877,0.78,0.1738,6
model-1609054413,1609055585.302,0.82,0.1267,0.78,0.1756,6
model-1609054413,1609055586.045,0.83,0.1219,0.76,0.1825,6
model-1609054413,1609055586.812,0.76,0.1487,0.74,0.192,6
model-1609054413,1609055587.551,0.73,0.1862,0.71,0.2024,6
model-1609054413,1609055588.329,0.79,0.1572,0.72,0.2009,6
model-1609054413,1609055589.326,0.74,0.1697,0.74,0.1889,6
model-1609054413,1609055590.066,0.8,0.1549,0.73,0.183,6
model-1609054413,1609055590.756,0.77,0.1783,0.74,0.1973,6
model-1609054413,1609055591.474,0.78,0.1697,0.73,0.2057,6
model-1609054413,1609055592.234,0.75,0.1757,0.72,0.1939,6
model-1609054413,1609055592.946,0.78,0.1455,0.69,0.1947,6
model-1609054413,1609055593.669,0.79,0.1357,0.68,0.2168,6
model-1609054413,1609055594.436,0.78,0.1543,0.63,0.2323,6
model-1609054413,1609055595.219,0.77,0.1647,0.64,0.2209,6
model-1609054413,1609055595.906,0.82,0.1347,0.69,0.1952,6
model-1609054413,1609055596.648,0.78,0.1698,0.77,0.1825,6
model-1609054413,1609055597.403,0.82,0.1404,0.74,0.1834,6
model-1609054413,1609055598.115,0.74,0.1529,0.74,0.1829,6
model-1609054413,1609055598.888,0.83,0.1122,0.78,0.1802,6
model-1609054413,1609055599.783,0.77,0.1527,0.76,0.1799,6
model-1609054413,1609055600.504,0.76,0.1505,0.75,0.1808,6
model-1609054413,1609055601.18,0.82,0.1253,0.72,0.1838,6
model-1609054413,1609055601.913,0.76,0.1462,0.73,0.1847,6
model-1609054413,1609055602.743,0.8,0.1423,0.73,0.186,6
model-1609054413,1609055603.445,0.79,0.1381,0.74,0.1869,6
model-1609054413,1609055604.166,0.76,0.173,0.75,0.1887,6
model-1609054413,1609055604.912,0.71,0.1749,0.74,0.1894,6
model-1609054413,1609055605.779,0.83,0.1247,0.73,0.1889,6
model-1609054413,1609055606.528,0.86,0.1123,0.73,0.185,6
model-1609054413,1609055607.257,0.79,0.1527,0.71,0.1827,6
model-1609054413,1609055607.955,0.87,0.1173,0.72,0.1836,6
model-1609054413,1609055608.687,0.79,0.1591,0.72,0.1842,6
model-1609054413,1609055609.417,0.82,0.1417,0.74,0.1846,6
model-1609054413,1609055610.389,0.76,0.1549,0.73,0.1847,6
model-1609054413,1609055611.248,0.77,0.1626,0.7,0.1883,6
model-1609054413,1609055611.968,0.83,0.1453,0.69,0.1939,6
model-1609054413,1609055612.704,0.8,0.1511,0.7,0.1984,6
model-1609054413,1609055613.418,0.83,0.1238,0.7,0.1962,6
model-1609054413,1609055614.114,0.73,0.1775,0.73,0.189,6
model-1609054413,1609055614.821,0.78,0.1491,0.75,0.1854,6
model-1609054413,1609055615.562,0.71,0.1926,0.72,0.1854,6
model-1609054413,1609055616.27,0.81,0.1463,0.72,0.1844,6
model-1609054413,1609055617.003,0.76,0.1922,0.76,0.1844,6
model-1609054413,1609055617.749,0.8,0.1486,0.73,0.194,6
model-1609054413,1609055618.481,0.8,0.1487,0.7,0.2001,6
model-1609054413,1609055619.218,0.69,0.2084,0.72,0.1928,6
model-1609054413,1609055619.937,0.77,0.1541,0.74,0.1846,6
model-1609054413,1609055620.771,0.75,0.1611,0.7,0.1878,6
model-1609054413,1609055621.465,0.81,0.1467,0.68,0.2006,6
model-1609054413,1609055622.189,0.77,0.1516,0.7,0.1988,6
model-1609054413,1609055623.156,0.73,0.1799,0.75,0.1839,6
model-1609054413,1609055623.856,0.79,0.1476,0.69,0.1864,6
model-1609054413,1609055624.647,0.75,0.1788,0.7,0.1986,6
model-1609054413,1609055625.456,0.79,0.1524,0.69,0.213,6
model-1609054413,1609055626.141,0.75,0.1654,0.7,0.2066,6
model-1609054413,1609055626.827,0.78,0.1796,0.72,0.1857,6
model-1609054413,1609055627.544,0.8,0.1351,0.73,0.1774,6
model-1609054413,1609055628.33,0.77,0.1533,0.74,0.1829,6
model-1609054413,1609055629.078,0.75,0.1605,0.72,0.1906,6
model-1609054413,1609055629.765,0.67,0.2035,0.73,0.1842,6
model-1609054413,1609055630.523,0.83,0.1287,0.76,0.1804,6
model-1609054413,1609055631.262,0.8,0.1662,0.73,0.1811,6
model-1609054413,1609055631.96,0.79,0.1647,0.7,0.1841,6
model-1609054413,1609055632.763,0.87,0.1115,0.69,0.1897,6
model-1609054413,1609055633.462,0.79,0.1456,0.69,0.1897,6
model-1609054413,1609055634.317,0.78,0.1508,0.69,0.1921,6
model-1609054413,1609055635.174,0.74,0.1686,0.69,0.1913,6
model-1609054413,1609055635.987,0.83,0.14,0.71,0.1911,6
model-1609054413,1609055636.696,0.83,0.1309,0.69,0.1943,6
model-1609054413,1609055637.421,0.77,0.1604,0.7,0.1931,6
model-1609054413,1609055638.167,0.75,0.1705,0.7,0.1925,6
model-1609054413,1609055638.924,0.78,0.1411,0.72,0.1911,6
model-1609054413,1609055639.698,0.78,0.1474,0.74,0.1923,6
model-1609054413,1609055640.423,0.76,0.1619,0.73,0.1934,6
model-1609054413,1609055641.247,0.82,0.1409,0.72,0.1926,6
model-1609054413,1609055642.118,0.87,0.1116,0.72,0.1935,6
model-1609054413,1609055642.803,0.78,0.1552,0.71,0.1965,6
model-1609054413,1609055643.581,0.82,0.1382,0.72,0.1955,6
model-1609054413,1609055644.35,0.76,0.1643,0.72,0.1918,6
model-1609054413,1609055645.063,0.81,0.1437,0.74,0.1899,6
model-1609054413,1609055645.785,0.81,0.1352,0.72,0.1932,6
model-1609054413,1609055646.506,0.75,0.1532,0.71,0.1931,6
model-1609054413,1609055647.204,0.76,0.1604,0.72,0.1937,6
model-1609054413,1609055648.03,0.78,0.1851,0.71,0.199,6
model-1609054413,1609055648.903,0.77,0.1364,0.71,0.201,6
model-1609054413,1609055649.719,0.82,0.1372,0.7,0.2004,6
model-1609054413,1609055650.419,0.75,0.17,0.7,0.1984,6
model-1609054413,1609055651.133,0.73,0.1899,0.71,0.1993,6
model-1609054413,1609055651.962,0.8,0.143,0.7,0.1982,6
model-1609054413,1609055652.721,0.8,0.1581,0.71,0.1965,6
model-1609054413,1609055653.497,0.86,0.1259,0.72,0.2046,6
model-1609054413,1609055654.333,0.77,0.1549,0.68,0.2164,6
model-1609054413,1609055655.134,0.76,0.1584,0.7,0.2129,6
model-1609054413,1609055655.813,0.66,0.2205,0.74,0.1946,6
model-1609054413,1609055656.569,0.82,0.1313,0.69,0.2004,6
model-1609054413,1609055657.419,0.83,0.1314,0.67,0.2157,6
model-1609054413,1609055658.203,0.8,0.1467,0.66,0.2175,6
model-1609054413,1609055658.939,0.77,0.1708,0.68,0.2042,6
model-1609054413,1609055659.69,0.75,0.1686,0.73,0.1886,6
